id,NumeroAdquisicion,DescripcionAdquisicion,NombreUnidadCompra,NombreDependencia,Estado,nnc,IdEmpresa,modalidad,MontoRef,fecha,link
2513,2020-0-12-119-04-EM-022809,CAMAS ELÉCTRICAS Y CON BATERÍA DE CUIDADOS INTENSIVO CON PANTALLAS A COLORES DE CONTROL F.T.102487 REQ 28 (CUIDADOS INTENSIVOS DE PEDIATRÍA),MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDQ0NTUx,Adjudicacion Global,0.0,01-09-2020 05:17 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022809&esap=1&nnc=0&it=1
2514,2020-0-12-203-03-EM-005984,dispensador papel toalla,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Autorizado,0,NTwwMTYzNFs2Nj08M1s2MDYyNzQ2,Adjudicacion Global,0.0,01-09-2020 03:43 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-005984&esap=1&nnc=0&it=1
2515,2020-0-12-203-03-EM-005982,"PEDILUVIO  INDUSTRIAL DE ALTO TRAFICO ,DIMENSIONES 1 1/4""X27""X19""",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Cancelado,0,NTwwMTYzNFs2Nj08M1s2MDYxND0y,Adjudicacion Global,0.0,01-09-2020 03:43 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-005982&esap=1&nnc=0&it=1
2516,2020-2-66-0-03-EM-016736,HIDROLAVADORA ELECTRICA,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDYyMDw0,Adjudicacion Global,0.0,01-09-2020 03:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-03-EM-016736&esap=1&nnc=0&it=1
2517,2020-2-66-0-08-EM-016725,MANTENIMIENTO Y REPARACIONES,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDYxMjwx,Adjudicacion Global,0.0,01-09-2020 03:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-016725&esap=1&nnc=0&it=1
2518,2020-0-12-0-08-EM-028702,"PEDIDO 20-1983, SUMINISTRO E INSTALACIÓN DE REFRIGERADOR VERTICAL CON CAPACIDAD DE 7 A 10 PIES CÚBICOS, FICHA TÉCNICA 42575.",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2Nz09NDU2,Adjudicacion Global,0.0,01-09-2020 02:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028702&esap=1&nnc=0&it=1
2519,2020-0-12-0-08-EM-028651,PEDIDO 20-1817 (COVID-19) LETRERO DE PVC 3MM ROTULADO CON VINYL ADHESIVO.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2Nz0yNDIw,Adjudicacion Global,0.0,01-09-2020 02:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028651&esap=1&nnc=0&it=1
2520,2020-0-12-0-08-EM-028620,PEDIDO 20-1704 SUMINISTRO DE SELLADORA TERMICA Y ROTULADORA PARA BOLSAS ESTERILIZACIÓN FICHA TECNICA 48585,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2Nz0wMTU9,Adjudicacion Global,0.0,01-09-2020 02:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028620&esap=1&nnc=0&it=1
2521,2020-0-12-14-08-EM-018807,"REQ.20-1702, R1.TUBO CORRUGADO CON ALAMBRE CALENTADOR ADULTO 107861 ACC, R2.FILTRO DE AIRE  107861 ACC. , R3.CANULA NASAL TAMAÑO MEDIANO,F.T.107861-ACC, R4.CAMARA DE AGUA,F.T.107861-ACC",MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDUyNzI1,Adjudicacion Global,0.0,01-09-2020 02:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-018807&esap=1&nnc=0&it=1
2522,2020-0-12-012-07-EM-002509,"REQ. 191-20, COMPRA DE MEDICAMENTO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDYyNjww,Adjudicacion Global,0.0,01-09-2020 01:50 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002509&esap=1&nnc=0&it=1
2523,2020-0-12-012-07-EM-002508,"REQ. 191-20, COMPRA DE MEDICAMENTO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDYyNjM3,Adjudicacion Global,0.0,01-09-2020 01:49 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002508&esap=1&nnc=0&it=1
2524,2020-0-12-012-07-EM-002507,"REQ.191-20, COMPRA DE MEDICAMENTO",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDYyNjEx,Adjudicacion Global,0.0,01-09-2020 01:47 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002507&esap=1&nnc=0&it=1
2525,2020-0-12-012-07-EM-002506,"REQ. 191-20, COMPRA DE MEDICAMENTOS",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Cancelado,0,NTwwMTYzNFs2NjM9M1s2MDYxPTM2,Adjudicacion Global,0.0,01-09-2020 01:46 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002506&esap=1&nnc=0&it=1
2526,2020-0-12-0-08-EM-028659,Pedido 20-1896 Bolsas de Cadaveres,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2Nz0yMDMw,Adjudicacion Global,0.0,01-09-2020 01:06 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028659&esap=1&nnc=0&it=1
2527,2020-0-12-0-08-EM-028894,"Pedido 20-2358 Servicio Basicos, Mantenimiento, Hospital Pacientes COVID-19",MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQ8PDIw,Adjudicacion Global,0.0,01-09-2020 01:04 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028894&esap=1&nnc=0&it=1
2528,2020-0-12-012-07-EM-002485,REQ.180-20- PARA LA COMPRA DE MATERIAL MEDICO QUIRÚRGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDY1NzQ2,Adjudicacion Global,0.0,01-09-2020 12:44 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002485&esap=1&nnc=0&it=1
2529,2020-0-12-119-04-EM-022834,MONITOR DE SIGNOS VITALES INVASIVO Y NO INVASIVO PARA CUIDADOS INTENSIVOS 100% MODULAR MULTIPARAMETRO PARA ADULTO Y PEDIÁTRICO F.T. 45423 REQUISICIÓN # 84,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDQ3NzI9,Adjudicacion Global,0.0,01-09-2020 12:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022834&esap=1&nnc=0&it=1
2530,2020-0-12-119-04-EM-022818,MONITOR DESFIBRILADOR PARA SEGUIMIENTO  DEL RCP CON MEDICIÓN DE ETCO2 F.T. 105597,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDQ1NTcy,Adjudicacion Global,0.0,01-09-2020 12:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022818&esap=1&nnc=0&it=1
2531,2020-0-12-119-04-EM-022798,VENTILADOR DE TRANSPORTE PARA ADULTO PEDIÁTRICO Y NEONATAL CON VISUALIZACIÓN EN TIEMPO REAL DE LA MECANICA PULMONAR.  F.T. 105258. REQ. 79,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2Nz09NzM9,Adjudicacion Global,0.0,01-09-2020 12:23 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022798&esap=1&nnc=0&it=1
2532,2020-2-66-0-07-EM-016728,REPUESTO DE RETROEXCAVADORA,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDYxPTQ1,Adjudicacion Global,0.0,01-09-2020 12:04 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-07-EM-016728&esap=1&nnc=0&it=1
2533,2020-0-12-04-04-EM-005178,"GAFAS PROTECTORAS CON LENTES AF TRANSPARENTE, VENTILACIÓN INDIRECTA, CORREA DE GOMA  AJUSTABLE  A TODO TIPO DE PERSONAS, RECUBRIMIENTO RESISTENTE A RAYONES, CON SELLO CÓMODO ALREDEDOR DE LA CARA.",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE CHIRIQUI),REGIONAL DE SALUD DE CHIRIQUI,Autorizado,0,NTwwMTYzNFs2NjM9PVs2MDYyNDcw,Adjudicacion Global,0.0,01-09-2020 11:47 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-04-04-EM-005178&esap=1&nnc=0&it=1
2534,2020-0-12-119-04-EM-022847,VENTILADOR MECÁNICO BÁSICO PARA ADULTO Y PEDIÁTRICO F.T. 102101 REQ. 83,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDQxNzEw,Adjudicacion Global,0.0,01-09-2020 10:44 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022847&esap=1&nnc=0&it=1
2535,2020-0-12-14-08-EM-018840,20-1761***BATA DESECHABLE PLASTICA ESTANDAR.,MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDY3MzQ2,Adjudicacion Global,0.0,01-09-2020 10:41 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-018840&esap=1&nnc=0&it=1
2536,2020-2-66-0-05-EM-016676,SERVICIO DE MANTENIMIENTO DE SISTEMA DE CONTROL,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDY3NzE1,Adjudicacion Global,0.0,01-09-2020 10:14 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-05-EM-016676&esap=1&nnc=0&it=1
2537,2020-0-12-224-09-EM-009543,"FENTANILO, 0.05 MG /ML AMPOLLA O VIAL.I.V.,I.M., SOLUCION F.T.10115",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwNzww,Adjudicacion Global,0.0,01-09-2020 10:01 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009543&esap=1&nnc=0&it=1
2538,2020-0-12-224-09-EM-009551,CARGADOR FUENTE DE PODER AC REQ. 108,MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwPDM8,Adjudicacion Global,0.0,01-09-2020 09:38 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009551&esap=1&nnc=0&it=1
2539,2020-0-12-119-04-EM-022923,SUMINISTRO ES PARA LA INSTALACIÓN DE TRES (3) ARCOS PARA LA DETECCIÓN DE METALES Y DETECCIÓN DE TEMP (FIEBRE). REQ. # 70 COVID-911,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDUxMDw0,Adjudicacion Global,0.0,01-09-2020 09:11 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022923&esap=1&nnc=0&it=1
2540,2020-0-12-0-02-EM-028831,Pedido 20-1681 Servicio de Hotel / Hospital Pacientes COVID19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQxNTU2,Adjudicacion Global,0.0,31-08-2020 03:56 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-02-EM-028831&esap=1&nnc=0&it=1
2541,2020-0-12-0-08-EM-028865,Pedido 20-1795 Alimentación Hotel Golden Tower Pacientes COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQyPDIz,Adjudicacion Global,0.0,31-08-2020 03:55 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028865&esap=1&nnc=0&it=1
2542,2020-0-12-0-09-EM-028754,Pedido 20-1679 Servicio de Hotel para pacientes COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQ1NTE3,Adjudicacion Global,0.0,31-08-2020 03:55 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-09-EM-028754&esap=1&nnc=0&it=1
2543,2020-0-12-0-08-EM-028802,Pedido 20-1692 Servicio de Hotel / Hospital Pacientes COVID19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQ3MzYy,Adjudicacion Global,0.0,31-08-2020 03:49 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028802&esap=1&nnc=0&it=1
2544,2020-0-12-0-08-EM-028866,Pedido 20-1798 Alimentación Hotel Oriental Panamá Pacientes COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQyPD0z,Adjudicacion Global,0.0,31-08-2020 03:48 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028866&esap=1&nnc=0&it=1
2545,2020-0-12-203-03-EM-005983,PANTALLA PROTECTORA TIPO VICERA,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Autorizado,0,NTwwMTYzNFs2Nj08M1s2MDYxMDcw,Adjudicacion Global,0.0,31-08-2020 03:29 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-005983&esap=1&nnc=0&it=1
2546,2020-0-12-0-08-EM-029149,PEDIDO 20-2067 SERVICIO DE ALIMENTACIÓN PARA LAS PERSONAS QUE SE ENCUENTRAN LABORANDO EN LA ALERTA SANITARIA POR EL COVID 19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDY3Mz09,Adjudicacion Global,0.0,31-08-2020 03:16 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-029149&esap=1&nnc=0&it=1
2547,2020-0-12-0-08-EM-028871,Pedido 20-1757 Alimentación Hotel Radisson Decapolis COVID-19,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDQzND0w,Adjudicacion Global,0.0,31-08-2020 02:19 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-028871&esap=1&nnc=0&it=1
2548,2020-0-12-14-08-EM-018844,REQUISICIÓN NO.20-1732; DEPOSITO REFRIGERADO DE CADÁVERES DE 0 A 5 GRADOS CENTIGRADOS CON CAPACIDAD PARA 40 CUERPOS PARA SU INSTALACIÓN EN MODULO EXTERNO.  ATENDIENDO E. TÉCNICAS,MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDYwPTE8,Adjudicacion Global,0.0,31-08-2020 02:12 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-018844&esap=1&nnc=0&it=1
2549,2020-0-12-224-09-EM-009542,FILTRO DE GLOBULOS ROJOS DE ALTA EFICACIA LEUCORREDUCTORA REQ.381,MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwNzY1,Adjudicacion Global,0.0,31-08-2020 02:08 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009542&esap=1&nnc=0&it=1
2550,2020-0-12-99-08-EM-009571,INSUMOS PARA  USO DEL PERSONAL HOSPITALARIO,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDY0Nzc3,Adjudicacion Global,0.0,31-08-2020 01:43 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009571&esap=1&nnc=0&it=1
2551,2020-0-12-119-04-EM-022945,"RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN SIN VÁLVULA DE EXHALACIÓN. F.T. 104747  
REQ. 262",MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. JOSÉ DOMINGO DE OBALDIA),HOSPITAL JOSE DOMINGO DE OBALDÍA,Autorizado,0,NTwwMTYzNFs2NjwwPFs2MDU9NT00,Adjudicacion Global,0.0,31-08-2020 12:52 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-119-04-EM-022945&esap=1&nnc=0&it=1
2552,2020-0-12-224-09-EM-009549,"ACETIL SALICILICO ACIDO , 75-100 MG, COMPRIMIDO, V.O. FT: 10680",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwMzE3,Adjudicacion Global,0.0,31-08-2020 12:36 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009549&esap=1&nnc=0&it=1
2553,2020-0-12-224-09-EM-009544,"AGUA ESTÉRIL, FRASCO O BOLSA, 1000-4000 ML, VÍA PARENTERAL FT: 10807",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwMTcz,Adjudicacion Global,0.0,31-08-2020 12:26 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009544&esap=1&nnc=0&it=1
2554,2020-0-12-224-09-EM-009545,PAPEL PARA ESTERILIZAR GRADO MÉDICO FT:101983,MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDYwMjIw,Adjudicacion Global,0.0,31-08-2020 12:25 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009545&esap=1&nnc=0&it=1
2555,2020-0-12-222-15-EM-005558,MEDICAMENTOS. REQ.20-221850,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. NICOLAS A. SOLANO),HOSPITAL NICOLAS A. SOLANO,Autorizado,0,NTwwMTYzNFs2Nj09M1s2MDU8NTYx,Adjudicacion Global,0.0,31-08-2020 12:25 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-222-15-EM-005558&esap=1&nnc=0&it=1
2556,2020-2-66-0-15-EM-016710,MOTOR SUMERGIBLE 3 HP 230V 3450 RPM 60HZ 1 PH,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDYwMzY0,Adjudicacion Global,0.0,31-08-2020 11:52 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-15-EM-016710&esap=1&nnc=0&it=1
2557,2020-2-66-0-15-EM-016709,CAJA DE ARRANQUE DE 5 HP,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDYwMj0y,Adjudicacion Global,0.0,31-08-2020 11:52 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-15-EM-016709&esap=1&nnc=0&it=1
2558,2020-0-12-99-08-EM-009566,SC-5390.  MEDIO DE TRANSPORTE UNIVERSAL PARA VIRUS  FT 62773,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDU9NjA2,Adjudicacion Global,0.0,31-08-2020 11:47 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009566&esap=1&nnc=0&it=1
2559,2020-0-12-203-03-EM-005981,gluconato de clorhexidin al 4% en espuma por antisepsia de mano.,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Autorizado,0,NTwwMTYzNFs2Nj08M1s2MDYwPTcz,Adjudicacion Global,0.0,31-08-2020 11:42 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-005981&esap=1&nnc=0&it=1
2560,2020-0-12-99-08-EM-009548,TELA  COLOR VERDE JADE,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDUxPDU8,Adjudicacion Global,0.0,31-08-2020 11:30 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009548&esap=1&nnc=0&it=1
2561,2020-0-12-99-08-EM-009567,SC-5394 INSUMO MEDICOS QUIRURGICOS,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDU9NzM2,Adjudicacion Global,0.0,31-08-2020 11:03 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009567&esap=1&nnc=0&it=1
2562,2020-0-12-99-08-EM-009563,Insumos de udo hospitalario,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDU9NDQ8,Adjudicacion Global,0.0,31-08-2020 11:03 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009563&esap=1&nnc=0&it=1
2563,2020-0-12-99-08-EM-009550,SERVICIO DE REPARACION DE CAMILLAS,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDUyNjA3,Adjudicacion Global,0.0,31-08-2020 11:02 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009550&esap=1&nnc=0&it=1
2564,2020-0-12-99-08-EM-009539,FLUJOMETROS.,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDUwNTM1,Adjudicacion Global,0.0,31-08-2020 11:02 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009539&esap=1&nnc=0&it=1
